R0,delta,theta_pi0,weight
3.898847158007696,-9.905308980756438,-7.874500631808189,0.0010490637169556277
4.102842396165231,-9.906302402469517,-8.236730643477483,0.0011344841907404955
4.014000038428771,-9.92467819727499,-8.139726706488844,0.0013282899399328903
4.156625511222565,-9.89975805550939,-8.41321014998934,0.000989612552106479
4.139556373712373,-9.91627053468574,-8.37161614869859,0.0009708437134163716
3.8428766423339162,-9.883302730029763,-7.774231203658165,0.0009761602728939936
4.284791688374106,-9.92402987278828,-8.626057662555937,0.0008740423633241227
4.031105035938831,-9.882400756592384,-8.112825325185938,0.0009136438852661079
3.984815775053505,-9.905919982839471,-8.056176974784256,0.0010081477469590292
3.9160707819552787,-9.906684967302716,-7.902735004914461,0.0010660221698725694
4.101805356322519,-9.899598473033537,-8.290175420096805,0.0009867729077145402
4.00086954025802,-9.919332613653795,-8.121558115207868,0.0013901238545832495
4.1458260299032315,-9.92475824678454,-8.426018234782225,0.0009942405282608365
3.9714227237489252,-9.923650371678383,-8.020262428301203,0.0011693575545685326
4.277107028985808,-9.929458337873376,-8.558027073216685,0.0009513998440841991
4.081675280947607,-9.915255631271764,-8.210079917227166,0.0008560169184402688
3.9127173446505603,-9.900572349315915,-7.910033181432184,0.001030987307469762
4.054798923119328,-9.907322829177483,-8.108431872120365,0.0013728505004209515
4.039738397088328,-9.912643681930382,-8.217754981607202,0.0010530590783400765
4.216553224912556,-9.90461034536426,-8.474957518181759,0.000947474881458408
3.8975104589816874,-9.882460427320876,-7.843396537491758,0.0012565358474561637
4.245728719640267,-9.907548803458242,-8.562958161110872,0.0009276066095020522
4.215371307875705,-9.907488849865917,-8.47533715896096,0.0009093704530351589
4.328328787646461,-9.928321060275527,-8.698446742291495,0.0008496800406985075
3.964907848076594,-9.8989545777511,-7.944371568339276,0.0016089648731594903
4.003261756574215,-9.91441633243543,-8.07915622974929,0.0010676951532497625
4.080114244970605,-9.915143671280546,-8.241811854336554,0.0010082969058983775
4.112636353124777,-9.906268377590306,-8.222973459524312,0.0012937559050959615
3.9738605819327377,-9.901788853620555,-8.030687793725534,0.0009699969590685384
4.191708501585481,-9.927599195450236,-8.450200847603204,0.0008780709269393742
4.039448395261096,-9.911804844763543,-8.205881308801995,0.0010259264836468855
4.120658875684835,-9.919452912904683,-8.276578635356113,0.0007709133815536795
3.912955698222461,-9.88023528222433,-7.879078279224728,0.0011062336857710917
4.167030391307684,-9.924947344936434,-8.43624978604672,0.0008122364846497292
4.219311432526911,-9.943799464482563,-8.511334710087505,0.0009856155996526951
3.999131204388375,-9.880877178256714,-8.10994274126666,0.0008106034064844771
4.205736558554239,-9.923661163776364,-8.494011717572576,0.0009439813759256526
4.199400805155812,-9.914308996993803,-8.526486136073828,0.0010059206223703159
4.243925126925135,-9.913284626457889,-8.540785808754256,0.000828171352950816
4.0194798061343855,-9.883858288761887,-8.115790173266273,0.0007852246293778184
3.98364296847427,-9.892587471948362,-8.08458998678319,0.0007702033527292766
4.26465898305197,-9.932401739520394,-8.541539147686326,0.000991114193786413
4.295202191772176,-9.919368603038844,-8.629161042624004,0.0007997667520852828
4.173532693652313,-9.928976554492325,-8.46660316031318,0.000918801637105225
3.933230258485385,-9.893479768507703,-7.981563587233057,0.0008053982206649133
3.9657023154760918,-9.895436829242307,-8.046080867772789,0.0008172256784726626
4.160708139176978,-9.928725095834418,-8.366344670674776,0.0008047130110875588
3.9036231369763836,-9.88821092916244,-7.901478872363438,0.0007948448078987791
4.182416628977294,-9.923354723500985,-8.374793120671546,0.0009108188830518101
4.257236417573723,-9.932849614951168,-8.537386200026834,0.0009810410336376747
4.098400373817451,-9.913801723182731,-8.3219055296869,0.0008758936198754177
4.273290356092865,-9.931831284540989,-8.609643692531035,0.0009325744157098586
4.0585147173275615,-9.902060668010787,-8.207718625970656,0.0010252357674005383
3.880616195364503,-9.895007666524075,-7.805813916362607,0.001005932766972073
3.938912119289661,-9.900998547017206,-7.967883901148739,0.0010068777870016362
4.1159055447558375,-9.896449879534114,-8.325773188222126,0.0009260713987353118
4.177245123960158,-9.92076413572948,-8.38146502915112,0.0008367249308922708
3.9811116909272033,-9.911745013421696,-8.002351365735837,0.001146308391489604
4.085709638327003,-9.90494331315515,-8.244954645915406,0.0011228556069785372
